business_id,name,city,state,stars,text,date,sentiment,sentiment_score
7IdIGemGZodDAA_9mJCigA,Farmer Boy,Santa Barbara,CA,3,"This isn't the old Farmer Boy..unfortunately.  Glad to see it reopen but disappointed that many of the old standards are missing. No more corn beef hash, chicken fried steak, breakfast barrito to name a few. 
The remodel was greatly needed and is well done, but for some reason, it is so noisy inside you can't wait to leave. Perhaps a ploy to turn tables faster. 
Food was good if a little rushed and service will get better in time. But will it be the same neighborhood place it once was, I doubt it. Too expensive",2015-10-18,NEGATIVE,0.9962976574897766
KBWHXEI314W3Udm36PHQ-w,Advantage Air,Valley Park,MO,2,"I really wish I could give a higher rating.  First, I have no problem with the quality of the work done.  The technician was nice but came into my place smelling of cigarette smoke.  I'm really sensitive to any kind of smoke so it wasn't a good first impression.  If someone wants to smoke, that's their deal but don't bring it in my house from outside.  It had been raining outside and the ground was wet.  He forgot to put on his shoe coverings when he came in from outside.  Consequently, there was mud on my carpet in a small place near the front door.  He helped clean it up but it shouldn't have happened in the first place.  I hope when they come back later this year it will be better.",2015-04-04,NEGATIVE,0.9972255229949951
TI4p9i21JONcud4TigOn0Q,Olive Garden Italian Restaurant,Voorhees,NJ,4,"Always a nice experience to come here...We usually take a veg appetizer, the bread and salad along with a pasta entree....Tiramisu as dessert is delicious too...The service could be a little faster though, considering we have visited even when there were very few customers and still had to wait a long time before we could place our order. Will visit again, because the food is amazing, and not expensive either!",2017-10-11,POSITIVE,0.9989362359046936
cPmeskhu9fAdyf-SC9oxYA,Fox & Hound,Goodlettsville,TN,2,"Well, this hits the spot on things that I don't really care for in a bar.  What kept it from having only 1 star?  They had a couple of decent craft-ish beers on tap.  Otherwise, yuck.

I came in to watch the end of a UK Basketball game (in which they lost...boo).  I got an immediate coaster and 1st beer.  She brought me a menu, then didn't make eye contact again for 15 minutes!  For a while, the bar was fairly full and I'm not sure why they didn't run 2 bartenders.  There was another waitress going around the room trying to sell shots in plastic cups.  That tells you something, right?  At that point, the game was close to over and I didn't worry about the wings.  Maybe she knew that I didn't need the calories.  For a while, the bar was fairly full and I'm not sure why they didn't run 2 bartenders.  There was another waitress going around the room trying to sell shots in plastic cups.  That tells you something, right?Anyway, not a fan of the service.

The place smelled so smoky, ugh.  I forgot that you can still smoke in bars in some places.  The place that I was sitting had a broken place on the bar, like the brass rail for your feet was totally falling apart so that I could bounce my feet.  Maybe that was the plan.",2018-03-23,POSITIVE,0.940609335899353
35XA5-HmCdlGig97Lf3WUg,Tim Hortons,Edmonton,AB,3,"This Tim Hortons is attached to the Shell gas station & has a convenient drive-thru.

It's usually quite busy in the mornings so expect a bit of a wait in both the drive thru and inside; the employees are okay, nothing too extraordinary. I will admit they do often get my order wrong when I've gone in the mornings which can be a bit of an annoyance.

If I'm in the area and it's not busy, I'd drop in/by again.",2015-10-11,NEGATIVE,0.9831562638282776
cXAKeC-EgVChIxhS7fscmw,Ghini's French Caffe,Tucson,AZ,4,"The food is amazing, place is pretty, but the staff is unbelievably rude! I cant believe this type of customer service is even allowed. 
My suggestion is to order your food and leave becasue you dont want to miss out on their delicious pastry.. :)",2018-08-05,NEGATIVE,0.9431914687156677
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,Santa Barbara,CA,4,"The sushi is great. My personal favorite is the crunchy roll, it never disappoints. I would come here again because the food is good, but it does not get 5 stars due to the lack of quality service. My drink hardly ever gets refilled. I've learned to only order water, as the soda from the soda machine is never good- it either tastes very watered down or like liquid floor cleaner. One of the managers, a woman, is particularly rude. Luckily you don't really interact with her. Wait times can be long if you have a large party, but the good food is worth it.",2018-01-12,NEGATIVE,0.9965183734893799
U18r2iiKDtuXtwmiEnsmlQ,Paradise Sweets,St. Pete Beach,FL,2,"It's an ok place to grab ice cream, shave ice, or coffee, while people-watching at the beach. Pricey. Ice Cream is a product from Working Cow. Coffee and shave ice are somewhat generic. There's an assortment of JellyBelly and other candy. 

The place is pretty dirty. Yeah, I know, it's the beach, but at least wipe down the counter-top, tables, and maybe once a day they could drag a wet mop across the floor. We stopped by two nights in a row and the same sticky spot was on the floor. Restrooms were pretty nasty, too.",2009-08-10,NEGATIVE,0.982062041759491
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,St Petersburg,FL,5,"I know it's not fancy, but the food is fantastic! Best marinara sauce ever. I order eggplant parm via Uber Eats weekly!",2017-12-03,POSITIVE,0.9998067021369934
-D_L4GHXJQvy2wv0RkrupA,Church's Chicken,St. Louis,MO,3,"It was definitely not the best fried chicken I've had. The skin was not crispy enough and the meat was a little too dull, not juicy enough.",2014-01-18,NEGATIVE,0.9996906518936157
5X43mcuo8-oq9NUZi5m7Jg,Mojito Cuba Caribe,New Hope,PA,5,"Some of the best Cuban food around. We really enjoyed our dinner there. There was about a 30 minute wait on a Saturday night, which didn't bother us. While we were waiting we had some mojitos at the bar which were really delicious. There was also live music which was awesome. We got seated fairly quickly. Food was delicious. My boyfriend had he Mexican bowl with steak and I had the Ropa Vieja. It was excellent. The meat was so tender and flavorful and the sides were amazing. It also came with tortilla soup and was so good. Will be back.",2017-02-19,POSITIVE,0.9998308420181274
ulFLsCym5q7H-ZuL93csSw,Happy Pets Grooming Spa,Fenton,MO,2,"Although the grooming and cut done on my dog was good, I was highly disappointed that when I took my dog here for the 1st time they did not ask for proof of shots nor her vet's name. Makes me wonder about their safety standards therefore I will not be returning there with my dog.",2015-10-11,NEGATIVE,0.9970959424972534
79OfACVZ_vKmpGxBFF21KQ,Mystickal Tymes,New Hope,PA,5,"Eric!   Is an awesome gentleman.  I had previous bad comments but I noticed his responses were kind.  Therefore o decide to visit his store today and I was so please with joy.

Thank you for the wonderful guidance on your Quartz and Crystals 

Jamie",2018-05-29,POSITIVE,0.9998457431793213
jnpuQlMSsSUr8WFablTTLQ,Valley Garden Park,Wilmington,DE,5,"I found this park through reviews on facebook - where they report glowingly that it looks ""like something out of Hobbiton in Lord of the Rings, or Alice in Wonderland."" I agree- it looks beautifullly maintained with small baby waterfalls as the creek meanders its way down the Valley. 

The walking path is paved and flat, so it is not challenging / is safe for seniors. I would guess the entire oval-shaped loop would be around 3/4 of a mile - it was a lovely slow 20 minute walk. 

It appeared sparsely populated but I passed two families with strollers and a group of seniors. Big parking lot, off Campbell Road on the North side of the park. A hidden gem, but if you are around and up for a quiet walk through a beautiful garden, come by! Its free!",2016-07-03,POSITIVE,0.9565211534500122
50MNOCMK3OxqR_VL3Bsupg,Sprint Store,Philadelphia,PA,1,"God almighty, the level of service at this location is unparalleled... Unparalleled bad. I walked in with 15 minutes to spare before closing. I was placed in their ""queue"" system to be helped. No one attended to me except for the guy who put me in their ""queue"". I left after 40 minutes since I figured at that point, there would be no hope for an adequate outcome. Also, I was really annoyed at the signs they had at each counter: green smiley face (""Very Satisfied""), red frowny face (""Satisfied""). Can't I be just satisfied? What if I were completely dissatisfied? Double red angry face? Because that's what I felt like when I walked outta there today.",2012-06-30,NEGATIVE,0.9997233748435974
Xm5idKcLE1CK5aDCTpNRPw,Mandala Massage Supply & Apothecary,Reno,NV,5,"Mandala has everything you need for massage at great prices! Lisa is extremely helpful, knowledgeable, and friendly. She helped me choose several different essential oils from the huge aroma bar and blended them just right for me. It was a fun, interactive experience. Mandala is very affordable, on par (if not less costly) than online prices and you get to test the products in person with no shipping charges. Please consider shopping locally for your massage supplies rather than purchasing them online in order to support this fantastic small business! Note that Mandala has moved to a quaint Victorian-style home on South Virginia.",2013-12-07,POSITIVE,0.9996989965438843
qkxVnEA80Qppl2IJFknf1Q,Pier House 60 Beach Marina Hotel,Clearwater,FL,2,"The view was nice and the location was convenient. Also, the front desk representatives were friendly. Those are the positives. The main reason for the 2 stars is the housekeeping staff. Both mornings of our stay we were awoken by someone from the housekeeping staff at 8:30am trying to open our door DESPITE the Do Not Disturb sign being on the door. The second morning we were first woken up at 7am by an alarm that we did not set. It was not set the first day and was the second...and we absolutely did not set it (didn't need an alarm).  Cleanliness of the room was average at best, but it was the ignoring of the DND sign and the setting of the alarms that will prevent us from booking here again.",2015-01-04,NEGATIVE,0.9548147320747375
7Ld1DxAhSlGSateku0iqbg,Ristorante Attilio,Wilmington,DE,4,"Ristorante Attilio is an old-fashioned Italian-American restaurant on the west side of Wilmington, just a few blocks south of Little Italy. Despite having an outdated dining room and not accepting credit cards, Attilio's serves good food with good service. I shared the large antipasto salad (garden greens, salami, olives, tomatoes, etc.) and it was pretty good. The center of the meal at Attilio's, however, was the home-made pasta. I ordered the spaghetti and ravioli with meatball. The delicious, delicate fresh spaghetti and ravioli are made by Mamma Vincenza's carefully-trained staff. The ravioli, filled with ricotta and herbs, among other ingredients, are delicious as well. However, the ""red gravy"" stands out here as the star of the meal. The tomato sauce has a unique roasted tomato flavor and has simmered with basil, parsley, garlic, and meatballs for hours. Attilio's is truly a family-owned and family-operated gem, a restaurant that I would recommend to all.",2018-07-09,POSITIVE,0.9998154044151306
-ZaUz6ziBgs0zKZ2_wBPxg,Crown Hyundai,St Petersburg,FL,5,"I highly recommend stopping by and seeing Carlos Lima.  He was the sales person who helped me when I bought a car for my son. He was very professional, knowledgeable, and willing to go the extra mile to make sure you are completely satisfied.  My husband gave him 10 minutes to make the deal happen and he was very successful.  He works well under pressure.",2015-05-13,POSITIVE,0.9998180270195007
rQ2CSHRkZSn5WCu7OfVI-Q,Trend Eye Care,Philadelphia,PA,5,"This is the best place to go for glasses in the city! They have a gorgeous selection of designer frames, great prices, and awesome service. I am really picky with frames, and there were multiple pairs I liked. I also never  got my glasses back so quick before from other doctors, normally I wait 2 weeks this only took 2 days!!! The doctor is great too. They have the latest technology and eye exams. He was super thorough. I think I'm going to go back for a pair of prescription sunglasses! I really recommend giving them a try!",2014-07-17,POSITIVE,0.999295711517334
vdpxxb6fxjYtJMnW_V0GZg,Lucky Goat Coffeehouse,Philadelphia,PA,5,"I had been wanting to try this place for a while as it was really close to my internship. It's a cute, tiny spot that seems good for getting a few hours of work done or even just chilling. The crowd when I walked in was mixed, it included a man busy at his computer as well as a mom & her child enjoying breakfast. A couple others came in and out while I was ordering as well. 

I was really impressed with the beautifully crafted ""Lucky Goat"" latte I ordered...Dark chocolate, hazelnut, sea salt! It was delicious The barista was also patient and nice as I looked over what to order. I would definitely be back to try the other special drinks which all sounded amazing or try some of the fresh baked pastries. I'm also curious about the iced coffee.

One suggestion I'd have is for them to update their website! The website still lists fall specials and I know they have a couple of new drink specials every season! I'll be back soon to try more items off the menu!",2017-03-15,POSITIVE,0.9995946288108826
1Ye_elsSB-XjKgWAHDwPbw,Applebee's Grill + Bar,New Castle,DE,1,"Not impressed at all with my meal. I ordered the steak and it was very tough.  When the waitresses asked how our meal was after we were through and I said the same,  She said oh , that's a shame.  We won't be returning their anytime soon.",2014-10-13,NEGATIVE,0.9974863529205322
9OG5YkX1g2GReZM0AskizA,Romano's Macaroni Grill,Reno,NV,5,"Our fave go to Italian place.  Love the atmosphere, smells wonderful and the food is excellent.  The hot loaf of bread is simply delicious.  The meal cost is good and they often have coupons.  Best all around .",2013-08-15,POSITIVE,0.9998831748962402
X5fWO9e82EICHXzzs6eQMg,Rescue Spa,Philadelphia,PA,5,"I decided to go back to Rescue and give it another try after my less than perfect trip the first time. I got the spoil me package again, which is a harmony massage and a facial. I have to say these two services are unbelievable, and they have converted me into a Rescue lover. The front desk staff may not always be over-the-top friendly, but the services are divine and thats what you go to the spa for anyway. LOVE Rescue!

Tip- If you get the Harmony massage ask to be put in a room which has hot stones, since they'll use them for your massage if they have them available in the room. It's awesome!",2009-03-17,POSITIVE,0.9978291392326355
EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,2,"Eh, don't believe the hype on this place, its obvious most of these people have not been to DC and had real Ethiopian. I was let down by the food personally due to lack of flavor, however the service was decent. I only ate about half the meal before I gave up and asked for the check.",2012-03-01,NEGATIVE,0.9472470879554749
196CWwMAtAcA21jYiMyRzg,Cafe Pontalba,New Orleans,LA,2,"This cafe has location going for it, but to the food, I say ""meh"". Tasted more pre-packaged than fresh. The shrimp po'boy, crawfish pie, gumbo and jambalaya were all disappointing. Very noisy. With all the great places to eat in the city, skip this one.",2017-05-29,NEGATIVE,0.999646782875061
mnejSSj4h_EYHnmKJkP61A,Applegate Wood Floors,Washington Crossing,PA,5,"We just had Brian Applegate Wood Floors install new oak floors throughout our house. Danny, the installation guy, does really amazing work, and the final product looks beautiful.",2014-12-20,POSITIVE,0.9998676776885986
QUnvoceeKLK201dOflQThA,Pandora's Snowballs And Soft Serve Ice Cream,New Orleans,LA,5,I would consider myself a snowball snob. I am super picky when it comes to the quality of my snowballs! My snowballs always have to be fluffy soft with no crunchies. Pandora's does not disappoint! Never will I ever have a crunchy snowball from Pandora's.,2015-07-31,POSITIVE,0.987365186214447
hkh5iyDeGLNhu-JUQFRE1Q,Royal Sonesta New Orleans,New Orleans,LA,1,"My entire experience with the Royal Sonesta in New Orleans was a disappointment from booking to check out with the exception of a few nice employees.  I was staying with a group (we had a group block) for a friend's 40th.  The online portal wouldn't allow me to book a room for less than a four night stay and the telephone operators couldn't offer me the group rate either.  I had to call the group sales person four (4) times to get the rate.  Why four times? She doesn't return calls (I tried over a week and did not call her multiple times over the course of a day).  I had to get someone else in the department to handle it.  Several days after I was booked, the person I had been calling finally called and told me I had the wrong rate (at least she got me a cheaper rate).

The top of my comforter had some sort of faded red stain on it (hurricane/fruit punch spill).  It was obvious and should have resulted in the comforter getting tossed.  I expect more when I'm not staying at a Days Inn.  I didn't complain because I had already unpacked and it was a relatively minor issue that I probably would have overlooked if not for what happened.

2nd night there, I left my hotel room around 6 PM to find a room service tray with empty food sitting in the hall.  That tray was still there at 2 AM and 8 AM.  That's right, 14 hours later.  So for those of you that think I'm being petty - hold on to your seats because the incompetence train is rolling into town.  

As I am packing up the morning after night 2, I find my toiletry bag had been moved to behind the towels underneath the vanity.  Why in the world would  someone do that?  Then to top it off, my ziplock bag for my toiletries was  gone.  It was inside my toiletry bag.  I assume that it fell out when housekeeping moved my bag and she decided to throw it out.  Strike 1 (but still minor and I probably would have commented to the registration on check out).

Then I cannot locate my Downy wrinkle spray.  Small bottle, goes in the ziplock bag works wonders taking out wrinkles.  I scoured my room for this spray bottle but couldn't find it.  Strike 2

Now, I am packing my gear and clothes and can't find my heart rate strap that pairs to my Garmin devices.  I had left it draped over my chair on top of my workout clothes so that it could dry.  I literally checked ever part of the room for it.  Couldn't find it anywhere.  However, I did find one of my iPad chargers and apple pencil thrown that I left on my dresser placed into a drawer of one of the nightstands (as you might surmise I didn't put them in there, nor did I put the local magazines that were on my dresser in their either). Neither my iPad nor my two sets of expensive headphones were touched.  Big strike 3

I called for a manager, security came instead.  They were polite, took copious notes, and downloaded the entry logs from the door.

I take what's left of my stuff & leave it in the host's suite (stepping over the room service tray to get there).  I proceed to check out - about 45 minutes after the security guards leave.

At this point I had not been given a summary of charges.  I tell the registration desk host that I wish to speak with the front end manager and I wanted to check-out.   She asked for my room number and said you have charges at (lists 5-7 places int he hotel) and asks is that ok?  I said I need to see the charges but where is the manager.  She said that she didn't hear me ask for the manager and then the other person said that she hadn't either.  I suggested next time they don't use their phones when talking to customers.  She said that the manager will bring a copy of the bill.

A few minutes later the manager, Randy, comes over but without a copy of the bill.  I explained the situation - he asked me how much the heart rate monitor cost and deducted that amount, and only that amount, from the bill.  Not exactly a great move towards satisfying a clearly annoyed customer.

Then I get handed the actual bill.  There are 4 charges on there totaling a little shy of $100 that are for two restaurants, a bar, and a coffee shop that I hadn't been too.  In fact two of the charges were when I was with the party in the suite and a third was when I was half way across town.  I told them that I had to leave for a tour, circled the four questionable charges, and asked them to look into them while I'm gone and refused to check out.  When I returned around 1:30, randy was working the front desk.  He produced two of the receipts - lo & behold - someone was using my name and room.  The signature wasn't close.   Randy immediately removed the charges.  Again, no accommodation was offered.

It's a nice looking hotel, maybe three to four stars but I would never stay here again and caution anyone that does to refuse housekeeping and closely monitor their room charges.

Follow up - GM called me to go over my concerns.  Very gracious call and I appreciated the time he spent with me going over my visit.",2017-05-30,NEGATIVE,0.9995300769805908
HKbRmIZDRqeC6obLG0k_DQ,Jack in the Box,Nashville,TN,1,"Food poisoning.  I have been in bed for the past two days. 4 hours after eating a, sketchy at best, burger.  Well, to be honest, 1/3 the burger.  I should correct the IN bed part; I have been in the bathroom.  No need to elaborate.  Stay away stay away.",2015-02-02,NEGATIVE,0.9953418970108032
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,Philadelphia,PA,4,"I've heard so many good things about Termini Bros Bakery.    

I arrived at the perfect time so I was able to take my time and choose the perfect dessert.

Decided to go with a mini carrot cake ($5).  The staff was friendly and even gave me a fork and napkin to go..

The cake was fresh and perfect to split with hubby.

Will I be back? Yup!  Can't wait to try something else.",2017-01-28,POSITIVE,0.9993883371353149
JUlsvVAvZvGHWFfkKm0nlg,El Camino Real,Philadelphia,PA,5,"This is our go to spot for happy hour.  Half price margarita pitchers and great food. I love their smoked wings, texas style chili, steak tacos, and turkey BLT.  Actually i've never had a bad meal here.  When in doubt we go to el camino and always end up having a great meal and wondeful time.",2014-09-25,POSITIVE,0.9998188614845276
dNR-b-CsrFGYhMo9zLMrCw,Soy Bistro,Brentwood,TN,3,"I was super excited for Soy Bistro after reading so many great reviews, but just thought it was ""OK."" ‍

My husband had the bibimbap, and while the rice was perfectly crispy at the bottom thanks to the hot skillet (you pay extra for it), there was a major lack of flavor and seasoning to the rice and vegetables. It wasn't bad, but was not great. 

I enjoyed a trio of Korean tacos, but phew!!! They were spicy! It was a little overwhelming, and I enjoy spice. They did have good flavor and I loved the sauce on them. My favorite was beef taco because it by far had the most flavor (I had pork and chicken as well). 

We had the dumplings also, and will pass on those if we ever return. Again, not bad at all, but not something I would spend money on again. 

The restaurant was clean and the service superb and friendly!",2018-05-29,POSITIVE,0.9864475727081299
0wQCEcpZ57TmTm6EmEDsIw,Hendricks BBQ,St Charles,MO,5,This place is the best. Excellent food and an amazing cocktail menu. A place with a good bar menu is always a winner. Not to mention the great patio and lower patio with a fireplace. Winner winner chicken dinner.,2017-08-30,POSITIVE,0.9998798370361328
U3WKSiu7OquPEnRuEchthQ,Sunshine Cafe,Ruskin,FL,3,"A very casual atmosphere with good diner type food. I had a decent burger and fries. They need to spruce up the joint a little bit. It looks a little faded and slightly dirty. Despite that, I'd go back.",2016-03-18,NEGATIVE,0.8599390983581543
TvAgXHsAt1s2PgxA1pQa-w,Rembrandts,Eagle,ID,5,"Nice Experience!!  We had quiche and Joe's scramble and a Lemmon muffin, all excellent.  The bottomless mimosas were wonderful and the waitstaff kept them coming.  Such a great start to Saturday.  The remodel was well worth the wait, the place looks fantastic!",2017-05-13,POSITIVE,0.9998688697814941
uKAbrDSJJzZliY1Yqu5KxQ,Scannicchio's,Philadelphia,PA,5,"When it comes to South Philly dining, Scannicchio's is a really great place to eat.  First off, it is BYOB which is nice, and the staff is very friendly and accommodating.  It is also right near the Broad and Oregon stop of SEPTA so you can take the train one stop and you are down at the stadiums, which is nice.  It's maybe a block from the entrance on the other side of the street. Also after 6 PM you can street park for free nearby so if you are going to a game, free parking and just have to pay for the Septa.  The service is fast and smooth and I have tried many different things.  The filet is solid, and the gnocchi is really good, but I recommend getting it not baked because I think it is better that way and the waiter actually told me that too.  Their spaghetti and meatballs are solid and their bread is really good.  The caesar dressing is good and their salad is as well.  They get you in and out at a nice rate, where you usually are not waiting forever but you don't feel rushed either.  It is family owned and run, so it's not a chain and it offers really good food at reasonable prices especially considering it's a BYOB.  The chicken picatta is also solid, I've had that a few times, they give you nice portions too so I've never left the restaurant hungry.  If you are looking to eat someplace before a game, I highly recommend Scannicchio's.  They are conveniently located with good food and quality service.  I go there almost every time I am going to a Flyers, Phillies, or 76ers game and always enjoy the meal.

Note: They don't take American Express in case you are planning on using it but do take the other credit cards.",2017-01-30,POSITIVE,0.999573290348053
KP5OncF2jhT7_J1phHPPww,Besito Mexican Restaurant,Tampa,FL,5,The food and drinks are awesome. Definitely ask for Andy when you visit. Best place in South Tampa.,2018-07-12,POSITIVE,0.9998579025268555
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,4,I love this place.  Everything I've had seems really fresh.  The hummus is really tasty and the ambiance is nice and relaxed.,2014-11-12,POSITIVE,0.9998875856399536
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,Franklin,TN,1,Way over -priced . Burgers are very dry and tough .,2015-07-04,NEGATIVE,0.9990780353546143
q-ertx54pv90p5pl1SE3qA,Baymont by Wyndham Indianapolis South,Indianapolis,IN,1,"This is awful. The beds are so bad my arm fell asleep every night and my hip is killing me from laying on my side! The floors need replaced and we had to ask 3 times for towels because apparently they don't follow Their own rule of where to leave towels to use them again. Then they took them and left half as many as they took!  The front desk clerk was soooo lazy he was playing video games and you could barely get his attention. The vending machine was broken. The shower head was so so. I had to put it on ""massage just to rinse my hair but at least I had the option. The noise from 65 is so loud trucks were waking me up. Never will I return here. My husband is moving to another hotel tomorrow just a block away. He is willing to pay more but he doesn't have to!!!  

I would give negative stars if I could.",2018-09-27,NEGATIVE,0.9997878670692444
uVJkqQ1U9MH7hBorrwGhBg,Wishbone,Philadelphia,PA,1,Ive eaten here many times and really enjoyed the food but they ust have changed hands or something  because the salads were soggy - took it back and the second one was absolutely no different...the chicken is really not the original chickenďl!...disappointed,2015-09-03,NEGATIVE,0.9990831613540649
bSWL0YxfawjS03_g2kgujA,Allegro Pizza,Philadelphia,PA,1,"Pros: 
- Convenient for when you're looking to feed an overworked sleep-deprived film crew at 6AM on a Sunday on a tight budget

Cons:
- Food is so bad that even overworked sleep-deprived film crew would rather starve 
- Eggs tasted like paper, toast tasted like cardboard, potatoes felt like decomposing fruits (not that I would know)

I cannot understand how they can mess up the most basic sides.. but hey, I guess they're not exactly known for their eggs, toast, and potatoes

Paying a bit more for Dunkin' Donuts sandwiches/croissants is much more worth it.",2016-12-04,NEGATIVE,0.9997888207435608
LUXRw-mr9emGL2gw4otvVA,Benjamin Franklin Bridge,Philadelphia,PA,4,"This is an excellent structure for walking, running, or cycling between Camden and Philly without getting wet. Highly recommended. Solid four stars!",2014-11-16,POSITIVE,0.9998636245727539
EqEcDeXqIq1YwnzHg_ZUFw,Frost Gelato,Tucson,AZ,5,"If you haven't had gelato, I first have to wonder where you've been for the past 6 years, and then I have to tell you about Frost.

If you have jumped on the Italian answer to ice cream bus, welcome and let's go to Frost.

Lots of flavors--around 25--are just the first option available. Then, one flavor, 2, or 3? What size? Chocolate lover, it's here. Fruit-a-holic? No problem. Wanna go to Italy with the flavor, too? Easy.

I don't think it's possible to leave Frost without a smile on your face and a happy belly...if you do, well, you're not like anyone I know.


Lemoncello, Strawberries and Champagne, Mocha, White Chocolate Cream, Margarita...these are just some of the flavors avaiable in May 2010. A mixture or a single selection, either way, you're set for about $4 for a medium size. And once you get the hang of your favorites, try a shake or freeze!",2010-05-26,POSITIVE,0.9377836585044861
F8yozE3NWnImNApHO347gQ,Marrakesh,Philadelphia,PA,4,"Dining at Marrakesh was a wonderful, authentic experience. The atmosphere was cozy, with colorful tapestries and low couches and tables. As for the food, all the courses were good, but a few were great. The phyllo dough/egg pie was a highlight, as was the lamb with honey and almonds. The mint tea to finish is always a favorite; I can never quite get it to taste the same at home. Since there's no real menu to speak of, service is quick, and the host and waiters were friendly and helpful.",2015-04-17,POSITIVE,0.9997138381004333
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,Santa Barbara,CA,2,"I'm not really sure why this place has such a high rating or maybe I ordered the wrong items, but the items that I did order were a huge disappointment. C'mon yelp!


SERVICE:
-Was good.



LOCATION:
-Ocean view, of course!



FOOD:
-CLAM CHOWDER: by far one of the worst clam chowder I've had in a while. If you're on a pier and offer clam chowder, you better make it good!! To be fair, I was at Old Fisherman's wharf the weekend before and then I had Pike's Place Chowder up in Seattle within the last year. Did not like the thick chowder texture. It was thick in the wrong way, where it was separating into chunks after 10 mins of eating. The clam taste was not infused very well into the soup either, it was 2 independent flavors from each other. The soup was herb-y flavored, more so than clam flavored.

-CRAB CAKES: the worst crab cake I've ever had! I usually love crab cakes, but this one BARELY tasted like crab. Probably because of all the spice they put into it. If anything it almost had a slight curry taste. For a SEAFOOD restaurant ON a pier, I was expecting nice fresh chunks of sweet crab meat!! NONE of that, the crab was really fine (almost like canned?? texture) and there was absolutely NO sweet crab here, just spice flavoring. I was better off feeding $14 to a seagull.

-FRESH CLAMS IN BROTH: this was the saving grace of the entire meal. The clams were sooo fresh, super sweet and great texture! The broth had a little too much white wine & not enough garlic for my taste. It was also on the salty side, but the clams! OMG, the clams!!! One of the clams was bad though (dead taste) but the rest were fresh.",2014-07-14,NEGATIVE,0.997141420841217
gUCTzS2K_PkrJzTokZZSIw,Sunset Grille,Saint Petersburg,FL,4,"I love the outdoor dining at Sunset Grille.... Tons of tables PLUS live music! Very casual & chill, this is a great place for a group of people, too. Service is prompt, and they have a large menu with lots of great diner-style fare, at quite reasonable prices. No liquor, but their beer prices are very good, at any time. Fast, tasty, and plentiful... Sunset Grille is a solid, consistent restaurant, with a comfortable, neighborhood vibe.",2016-08-05,POSITIVE,0.9998295307159424
lTlii3QHEVvsagPGsCtu9w,Han Dynasty,Exton,PA,2,"The food is excellent. The customer service and quantity over time has continued to go down. I've been going to this place every couple weeks for two years. The portions over time have continued to gradually get smaller and smaller. I commented on this, because my take out dish is now to the point where it is less then half full when I order, when it used to go to the top. When I commented on this I was told I was wrong.  I proceeded to explain my case. I was told if I didn't want to take the food, I didn't have to pay for it. I said ok, and was the berated for not taking the food I ordered. 

Long story short, these people have lost my business. I am not going back.",2015-01-04,NEGATIVE,0.9525445103645325
RgAUDZXDJYwz7BI6u9aP5w,Reeds American Table,Maplewood,MO,4,The food was interesting and delicious but the server was quite condescending. He also said that their computer could not separate our order from that of our dining companions so we had to make a guess and divide it by percentage. I found that difficult to believe when most other restaurants have no such trouble. Also we were on the second floor which was less noisy than the first floor but the floor vibrated horribly anytime someone walked by. Since it was a busy Saturday night the shaking was pretty much continual. Not sure whether we'll give it another try.,2016-04-24,NEGATIVE,0.9982666969299316
w4eWSjuQ75RluGFyPrkbYw,Beef 'O' Brady's,St. Pete Beach,FL,1,"Ok, you know that smell of wet dog, thats how the wings taste. Most of my family had burgers and all of them were dry and not good.",2016-07-14,NEGATIVE,0.9988036155700684
LQcGL4hfJAeK6bk2ZdhmXw,Aqui Con El Nene,Tucson,AZ,5,Been eating here since the beginning. Best Sonoran dog in town hands down. The comp is overrated and his buns and ingredients aren't as fresh. Their carne is also good and i also mess w a caramelo from time to time. There is a reason rachel ray said they the second best hot dogs in the U.S.,2015-03-18,NEGATIVE,0.6230690479278564
q39t6-a47CLf1RTyqu9CYg,Sake Cafe of Elmwood,New Orleans,LA,4,Love the moon roll here the sushi is always great good atmosphere..I like to come after I workout,2011-08-24,POSITIVE,0.9998476505279541
xYmyJQiCnsMdxHpMQomxqQ,McDonald's,Avon,IN,5,"Southwest salad is so good!!!
Clean, nice play area
Employees were all kind and fast!",2018-06-27,POSITIVE,0.9997871518135071
Rl7W2JPAUWFo2ZZdVeGAWA,Koffee Korner Cafe,Lansdale,PA,5,"Excellent food and great service at an affordable price. The owner, Troy is doing the cooking now and the food is better than ever.  Try it and make up your own mind. The food is prepared to order and comes out hot and fast. The waitresses are very friendly and attentive. Once you try it you'll go back for more. It's a great little spot for a good breakfast or lunch.",2017-10-11,POSITIVE,0.9998433589935303
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,Philadelphia,PA,4,Solid sushi and sashami. Has become my go-to take-out place for raw fish and rice.,2015-11-20,POSITIVE,0.9996746778488159
